id,timestamp,combined_elec_kwh,combined_heat_kwh,combined_cop,combined_data_length,combined_elec_mean,combined_heat_mean,combined_flowT_mean,combined_returnT_mean,combined_outsideT_mean,combined_roomT_mean,combined_prc_carnot,running_elec_kwh,running_heat_kwh,running_cop,running_data_length,running_elec_mean,running_heat_mean,running_flowT_mean,running_returnT_mean,running_outsideT_mean,running_roomT_mean,running_prc_carnot,space_elec_kwh,space_heat_kwh,space_cop,space_data_length,space_elec_mean,space_heat_mean,space_flowT_mean,space_returnT_mean,space_outsideT_mean,space_roomT_mean,space_prc_carnot,water_elec_kwh,water_heat_kwh,water_cop,water_data_length,water_elec_mean,water_heat_mean,water_flowT_mean,water_returnT_mean,water_outsideT_mean,water_roomT_mean,water_prc_carnot,cooling_elec_kwh,cooling_heat_kwh,cooling_cop,cooling_data_length,cooling_elec_mean,cooling_heat_mean,cooling_flowT_mean,cooling_returnT_mean,cooling_outsideT_mean,cooling_roomT_mean,cooling_prc_carnot,combined_cooling_kwh,combined_starts,combined_starts_per_hour,from_energy_feeds_elec_kwh,from_energy_feeds_heat_kwh,from_energy_feeds_cop,quality_elec,quality_heat,quality_flowT,quality_returnT,quality_outsideT,quality_roomT,error_air,error_air_kwh,unit_rate_agile,unit_rate_cosy,unit_rate_go,userid,published,last_updated,location,installer_name,installer_url,url,share,hp_model,hp_type,hp_output,refrigerant,dhw_method,cylinder_volume,dhw_coil_hex_area,new_radiators,old_radiators,fan_coil_radiators,UFH,hydraulic_separation,flow_temp,flow_temp_typical,wc_curve,freeze,zone_number,space_heat_control_type,dhw_control_type,dhw_target_temperature,legionella_frequency,legionella_target_temperature,property,floor_area,heat_demand,heat_loss,age,insulation,electricity_tariff,electricity_tariff_type,electricity_tariff_unit_rate_all,electricity_tariff_unit_rate_hp,solar_pv_generation,solar_pv_self_consumption,solar_pv_divert,battery_storage_capacity,electric_meter,heat_meter,metering_inc_boost,metering_inc_central_heating_pumps,metering_inc_brine_pumps,metering_inc_controls,notes,mid_metering,kwh_m2,design_temp,water_heat_demand,EPC_spaceheat_demand,EPC_waterheat_demand,heatgeek,indoor_temperature,betateach,emoncmsorg_userid,installer_logo,ultimaterenewables,heatingacademy,youtube,data_flag,data_flag_note,hp_max_output,measured_base_DT,measured_design_DT,measured_heat_loss,measured_heat_loss_range,hp_max_output_test,volumiser,legionella_immersion,metering_inc_immersion,uses_backup_heater,metering_inc_secondary_heating_pumps,weighted_average_flow_minus_outside,measured_mean_flow_temp_coldest_day,measured_max_flow_temp_coldest_day,measured_outside_temp_coldest_day,measured_emitter_spec,measured_system_volume,weighted_average_ideal_carnot,weighted_flow_temp
140,False,2311.96,10234.6,4.426806692157304,7642350,1238.33,5315.03,33.0789,29.661800000000003,7.221559999999999,20.1939,54.1824,2294.89,10073.1,4.389360710099395,5548000,1504.9,6568.73,34.9504,30.661,6.99881,20.1845,53.3045,1806.37,8640.02,4.783084307201737,4877220,1357.8,6423.4,32.4022,28.2809,6.84519,20.1816,54.2805,488.515,1433.12,2.9336253748605468,670780,2623.17,7771.24,53.6671,48.0773,7.945149999999999,20.2023,48.237399999999994,0.0,0.0,,0,,,,,,,,119.691,1226,0.5775186951657539,2347.49,10562.0,4.499273692326699,98.2823,98.2811,98.2811,98.2811,99.9537,98.2942,0,0.0,23.5,22.7,24.9,101,1,1729114146,Buckinghamshire,Custom Renewables ,https://www.custom-renewables.com,https://emoncms.org/app/view?name=myheatpump&readkey=ea3f68185ac50cffa50432b0199a0448,1,Vaillant Arotherm+,Air Source,10.0,R290,Cylinder with coil,250,3.0,1,0,0,1,None,45.0,35,0.6,Anti-freeze valves,0,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,55.0,Disabled,0,Detached,250.0,24121,9.27,1940 to 1982,Some insulation in walls and loft,,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,,1,96,-2.1,4880,0,0,1,1,0,0,custom-renewables.png,0,0,,0,,10.0,0.0,23.0,9.07,1.0,0.0,0,0,0,0,0,28.2578,38.05,40.0,-2.62,0.0,0,9.01531,33.8062
138,False,1208.52,5702.01,4.718175950749678,7687570,636.536,2936.85,28.9389,26.1947,7.04711,21.5294,53.209,1174.42,5663.8,4.822635854294035,4226560,1000.36,4846.15,32.1687,28.176900000000003,6.83418,21.5485,52.857,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,49.672,735,0.3441919878453139,1211.8,5867.0,4.841558012873412,98.863,98.8627,98.8627,98.8627,99.9537,97.9917,0,0.0,19.7,20.5,23.5,164,1,1730292835,Derby,T4 Sustainability,http://www.t4sltd.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=89c0daa879733e08a4aec6eb4bf85cc0,1,Mitsubishi Ecodan,Air Source,8.5,R32,Cylinder with coil,250,2.8,1,1,0,0,None,40.0,35,0.0,Anti-freeze valves,1,Room influence only (e.g Auto adapt),Automatic top up of tank if temperature drops by 3-6C,45.0,Disabled,65,Detached,168.0,13550,8.3,1940 to 1982,Some insulation in walls and loft,Octopus Agile,Variable half hourly,12,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,,1,81,-2.0,4380,15577,2328,0,1,0,0,,0,0,,0,,8.5,4.0,23.0,6.0,1.0,0.0,0,0,0,0,0,0.0,33.55,0.0,-2.62,0.0,385,0.0,0.0
134,False,0.2089,0.7745,3.707515557683102,320,2350.5,3079.1,35.95,33.67,7.77,21.63,17.823,0.2089,0.7745,3.707515557683102,320,2350.5,8712.7,43.1,38.91,7.82,19.39,50.432,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.137,0,0.0,314.169,552.32,1.7580346883365325,0.0072549,0.958157,0.958157,0.958157,99.9183,0.939765,0,0.0,22.1,22.7,24.1,168,1,1732563568,Coventry,JLN Plumbing & Heating Ltd,https://jlnplumbing.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=723648fa83c8158a1842c6b49f5b1801,1,Daikin Altherma 3,Air Source,8.0,R32,Cylinder with coil,150,0.0,1,0,0,0,None,45.0,0,0.0,Anti-freeze valves,1,Weather compensation with significant room influence,Daily scheduled heat up of tank,50.0,Disabled,60,Office building,0.0,0,0.0,1983 to 2011,Some insulation in walls and loft,,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,0,-4.18,0,0,0,1,1,0,0,jlnplumbing.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
133,False,1417.64,3903.88,2.7537879856663188,7707730,768.306,2048.39,35.5932,33.4349,4.50254,,38.0145,1403.8,3837.59,2.7337156290069813,5834550,892.565,2407.32,36.6565,34.1609,4.36539,,37.397,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,77.922,773,0.36104015060205796,1417.55,3903.68,2.75382173468308,99.122,99.122,99.122,99.122,99.122,0.0,0,0.0,22.3,21.9,23.0,166,1,1729117712,Falkirk,Self-Install,,https://emoncms.org/app/view?name=MyHeatpump&readkey=a35c3922f26cf6260ef5072506c1ab2a,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,150,3.0,0,0,0,1,Buffer,35.0,30,0.6,Central heat pump water circulation,8,Room influence only (e.g Auto adapt),Twice daily scheduled heat up of tank,48.0,Flexible,60,Detached,100.0,0,0.0,1983 to 2011,"Fully insulated walls, floors and loft",,,0,,0,0,1,0,SDM120 Modbus/MBUS Single Phase (class 1),Other heat meter,0,1,0,1,,0,0,0.0,0,0,0,0,0,0,0,,0,0,,0,"Review heat meter readings, very low % carnot..",6.8,4.0,23.0,3.8,0.5,0.0,0,0,0,0,0,32.2967,38.34,38.2,-2.94,0.0,0,8.09118,37.2464
169,False,170.893,704.736,4.12384357463442,7660190,175.649,682.041,22.4554,21.6719,10.4745,18.1425,38.4356,154.034,693.221,4.500441460976148,834970,660.587,3007.48,27.692899999999998,25.021400000000003,9.97604,18.1641,38.3321,133.814,692.42,5.174495942128626,790090,610.157,3179.3,28.227499999999996,25.4259,10.0119,18.171,44.3955,20.2203,0.8013,0.03962849215887004,44880,1636.07,151.392,23.6378,22.7794,12.3644,20.8852,0.6245840000000001,0.0,0.0,,0,,,,,,,,5.22,531,0.24954994588907062,179.855,710.0,3.947624475271747,98.5108,98.5112,98.5112,98.5112,96.3338,97.446,750,0.298952,21.8,23.6,22.3,133,1,1731883752,"Swanage, Dorset, UK",Inafix,https://www.inafix.co.uk/,https://emoncms.org/app/view?name=SwanageHeatpump&readkey=e52fad67c9fc4ce9dc379d14d4bc4728,1,Vaillant Arotherm Split,Air Source,7.0,R410A,Cylinder with plate heat exchanger,180,0.0,0,0,0,0,Plate heat exchanger,0.0,0,0.0,Glycol/water mixture,0,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,0.0,Fornightly,0,Mid-terrace,70.0,0,0.0,Pre-1900,Solid walls,,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,0,"Split system, heat meter does not include DHW ",1,0,0.0,0,0,0,1,1,0,0,inafix.png,0,0,https://www.youtube.com/watch?v=kYIDL1dS-Gw,0,,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,34.35,0.0,0.0,0.0,0,0.0,0.0
132,False,1535.65,6654.05,4.333051150978413,7684840,866.101,3597.52,32.7935,29.166100000000004,6.92528,20.0698,51.7679,1521.49,6534.53,4.29482283813893,4632470,1190.21,5108.39,34.1139,30.6158,6.66809,20.0535,50.8164,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,101.868,2725,1.2765392643177997,1537.66,6900.0,4.487337903047488,98.8294,98.8276,98.8276,98.8276,99.9537,53.1343,20720,11.3095,22.3,22.4,23.6,157,1,1716814583,North Yorkshire,Marshall & McCourt,https://marshallandmccourt.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=712fd396480df6bda505ea65f70be870,1,Mitsubishi Ecodan,Air Source,11.2,R32,Cylinder with coil,250,3.3,1,1,0,1,Buffer,45.0,35,0.0,Anti-freeze valves,2,Weather compensation with a little room influence,Twice daily scheduled heat up of tank,48.0,Fornightly,60,Detached,183.0,26733,10.6,Pre-1900,Some insulation in walls and loft,Intelligent Octopus Go,On peak & Off peak,18.47,,3000,80,0,0,"OpenEnergyMonitor EmonPi v2, EmonTx4 or newer",Kamstrup heat meter (class 2),0,1,0,1,,0,146,-2.2,4495,13187,2975,0,1,0,0,marshallandmccourt.png,0,0,,0,,11.2,2.0,23.0,6.5,1.0,0.0,0,1,1,0,1,0.0,39.22,0.0,-1.16,0.0,0,9.22077,35.3186
128,False,791.412,2849.77,3.6008678160048113,7570960,451.722,1645.1299999999999,30.0472,26.436699999999995,9.98451,20.0643,43.4065,749.892,2815.6,3.7546740063902533,2755260,999.832,3747.2300000000005,36.3362,32.2453,9.16396,20.1842,42.884,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,62.504,3117,1.4821370077242517,796.497,2849.53,3.5775778188743965,98.2822,97.3632,97.3632,97.3632,97.3632,97.3632,0,0.0,22.9,19.3,25.6,146,1,1729271305,Weston-super-Mare,Octopus Energy Services,https://octopus.energy/get-a-heat-pump,https://emoncms.org/app/view?name=MyHeatpump&readkey=2076c0c20d1954b08481481998bf17c7,1,Daikin Altherma 3,Air Source,7.0,R410A,Cylinder with coil,250,0.0,1,1,0,0,Buffer,45.0,34.1,0.0,Anti-freeze valves,1,Weather compensation with simple set point control,Daily scheduled heat up of tank,55.0,Weekly,60,Detached,90.0,13278,5.5,1983 to 2011,"Cavity wall, plus some loft insulation",Intellegent Octopus Go,On peak & Off peak,30,,3071,50,0,6,Other electricity meter,Heat pump integration,0,1,0,1,Model No: 3EDLQ07CAV3,0,148,-1.7,2848,7305,2847,0,0,0,0,octopus.png,0,0,,0,,6.4,2.6,23.0,4.6,0.5,0.0,0,1,1,0,0,0.0,36.63,0.0,0.86,0.0,0,0.0,35.0418
127,False,1075.29,4226.07,3.9301676756967887,7682910,568.724,2202.5,27.968,26.862,5.37403,20.9015,49.971,1007.05,4240.54,4.210853482945236,2899890,1254.56,5321.78,31.92,29.2745,5.19255,20.8324,50.1278,742.073,3509.04,4.728699198057334,2536260,1051.25,5017.76,29.0727,26.4813,4.76119,20.816,51.538,264.977,731.498,2.760609411382875,363630,2626.88,7369.28,50.919999999999995,47.9134,7.823,20.9257,44.4901,0.0,0.0,,0,,,,,,,,69.825,1043,0.48872107053186875,1079.34,4226.22,3.9155595085885824,99.1204,98.8028,98.8028,98.8028,98.5894,99.0491,0,0.0,22.7,22.5,24.5,156,1,1728247409,"Berlin, Germany",Aira,www airahome.com,https://emoncms.org/app/view?name=AroThermPlusVWL1056S2&readkey=ee21edc0b382d3737307181c875bb8b9,1,Vaillant Arotherm+,Air Source,10.0,R290,Cylinder with coil,300,3.2,1,1,1,0,None,35.0,28,0.25,Central heat pump water circulation,1,Weather compensation with a little room influence,Daily scheduled heat up of tank,47.0,Flexible,65,Detached,125.0,12000,3.3,1983 to 2011,Some insulation in walls and loft,,,0,,700,90,0,0,Other electricity meter,Heat pump integration,0,1,0,1,Heat pump is dimensioned for allowing heating of whole house including basement and attic; however basement and attic are currently (Jan 2024) unheated pending renovations & additional insulation. Flow rate measurements from Vaillant eBUS. Flow&Return temperature via calibrated PT1000 sensors external to the pipes (properly connected & isolated).,0,96,-12.0,5000,0,0,0,1,0,0,,0,0,,0,,10.7,0.3,32.0,3.08,0.5,0.0,1,0,0,0,0,29.0351,32.31,0.0,-9.79,0.0,0,8.86852,34.0109
126,False,1747.83,7554.34,4.322125149471058,7698310,918.924,3874.36,27.9879,24.4107,7.69086,19.9561,48.0609,1722.71,7512.19,4.360681716597686,5021410,1294.67,5550.4,30.8011,26.4516,7.63691,19.9514,47.8655,1498.63,6843.05,4.566203799470182,4765060,1200.56,5363.56,30.2612,25.9351,7.60318,19.968700000000002,48.7693,224.082,669.139,2.9861345400344517,256350,3196.96,9594.38,40.9257,36.0316,7.61334,19.6143,41.1047,0.0,0.0,,0,,,,,,,,116.772,544,0.2543934967544825,1747.58,7551.81,4.321295734673091,99.0009,99.0009,98.1676,98.1676,98.1876,98.9761,1920,1.11647,21.8,21.6,23.1,155,1,1734556956,East Midlands,,,https://emoncms.org/app/view?name=Altherma&readkey=dfb6fbf82b5eb4f396ba1e8acb146d66,1,Daikin Altherma 3 Hydrosplit EABH16DF6V7,Air Source,11.0,R32,Cylinder with coil,250,1.8,1,0,0,1,None,45.0,31,0.0,Anti-freeze valves,1,Weather compensation with simple set point control,Daily scheduled heat up of tank,43.0,Flexible,55,Detached,229.0,26216,9.8,1983 to 2011,"Cavity wall, plus some loft insulation",Octopus Agile,Variable half hourly,14,,7600,36,0,0,Other electricity meter,Heat pump integration,1,1,0,1,Hydrosplit EABH16DF6V7/EPGA1DAV37. Thermal power collected by ESPAltherma. Electrical power via PZEM-004T meter. https://community.openenergymonitor.org/t/calling-east-midlands-11kw-daikin-owner/25626,0,114,-3.4,4279,18089,2922,0,1,0,0,,0,0,,0,,10.8,5.0,25.0,7.8,1.0,10.0,0,1,1,1,1,24.8901,34.42,0.0,-1.71,0.0,0,9.76112,32.0863
124,False,1704.73,8274.75,4.85399447419826,7687420,915.673,4346.83,32.0089,29.1447,8.60554,,54.9461,1687.56,8260.3,4.8948185545995395,5996210,1043.55,5044.33,32.9338,29.6049,8.41894,,54.8515,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,105.084,629,0.2945591628921016,1708.84,8296.28,4.854919126424944,98.9672,98.9392,98.9392,98.9392,99.9537,0.0,0,0.0,23.4,23.0,24.4,32,1,1733320543,West Hampstead,Libtek,https://www.libtek.co.uk/,https://emoncms.org/app/view?name=NW23SL&readkey=0c28f25dea9e38f983d9c83a6dd455c0,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,250,3.2,0,0,0,1,None,35.0,25,0.4,Anti-freeze valves,1,"Pure weather compensation, no room influence",Twice daily scheduled heat up of tank,50.0,Disabled,0,Semi-detached,200.0,11521,6.8,1900 to 1939,"Fully insulated walls, floors and loft",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,58,-3.0,4855,0,0,1,1,0,0,libtek.png,0,1,,0,,8.8,2.0,23.0,8.0,1.0,0.0,0,0,0,0,0,26.2757,37.44,38.5,-0.33,0.0,0,0.0,33.9127
123,False,455.453,1780.08,3.9083725433798877,7696960,274.402,1087.92,27.8395,27.2493,7.88413,19.7011,46.7502,437.078,1757.89,4.021913708765942,2482370,642.664,2605.79,34.0951,31.7172,7.57243,19.5963,46.2861,23.9523,97.6045,4.074953136024515,130620,671.304,2709.04,33.4922,30.9564,6.10559,20.1176,47.8006,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,19.262,646,0.3021452625452127,455.569,1834.0,4.0257348502641745,98.9851,99.0892,99.0892,99.0892,99.9537,20.4639,42410,13.0852,22.6,20.6,24.7,154,1,1704062173,Brighton & Hove,A.R.Evans,https://www.arevansplumbingandheating.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=e98d999803c31d3d24cd622f4fb2c1bb,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,150,1.0,0,1,0,1,None,44.0,35,0.6,Anti-freeze valves,2,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,47.0,Weekly,60,Mid-terrace,78.0,3425,2.07,Pre-1900,"Fully insulated walls, floors and loft",Octopus Flexible,On peak & Off peak,32.7,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,0,,1,44,-2.1,1455,0,0,0,0,0,0,arevansplumbingandheating.png,0,0,,0,,6.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30.5174,39.75,0.0,-0.86,0.0,0,0.0,38.0506
122,False,1135.9,4036.64,3.553693106787569,7672590,599.531,2094.81,32.7155,30.7742,7.78751,21.6723,43.404,1114.78,4027.13,3.6124885627657477,4568790,904.422,3254.48,35.2359,32.4778,7.80722,21.7068,43.3004,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,20.272,662,0.31061219223234915,1140.51,4069.18,3.5678599924595136,98.6699,98.6699,98.6699,98.6699,99.9537,98.6846,550,0.442782,23.3,21.0,25.6,153,1,1729117523,Lightwater,Rob Whitney,https://www.linkedin.com/in/robertjameswhitney,https://emoncms.org/app/view?name=Ecodan6kW&readkey=d3775df8984bab0862130184a31a73a5,1,Mitsubishi Ecodan,Air Source,6.0,R32,Cylinder with plate heat exchanger,150,0.0,0,1,0,1,Low loss header,40.0,35,0.0,Glycol/water mixture,6,Weather compensation with significant room influence,Automatic top up of tank if temperature drops by 6-10C,50.0,Weekly,51,End-terrace,100.0,10000,5.0,1940 to 1982,Some insulation in walls and loft,Eon-next ,Single fixed rate,23,,0,0,0,0,SDM630 Modbus/MBUS Three Phase (class 1),Sontex heat meter (class 2),0,1,0,1,EoH project system originally SCOP 2.5,1,100,-3.0,3000,10000,3000,0,1,0,0,linkedin.png,0,1,,0,,6.0,2.5,23.0,3.97,0.7,0.0,0,1,1,0,1,30.5158,38.97,40.2,-2.02,0.0,0,8.41346,37.9941
120,False,1057.08,3998.72,3.782797896091119,7702290,604.65,2225.75,30.0185,26.077500000000004,7.30115,19.4979,47.6529,1022.02,3988.57,3.9026339993346513,3008520,1218.47,4809.09,36.296099999999996,32.24,7.07965,19.7084,47.526,982.597,3872.71,3.9413004517620145,2920680,1205.78,4811.71,36.22879999999999,32.1093,7.01335,19.7168,47.661,39.424,115.856,2.9387175324675323,87840,1673.81,5264.72,39.1977,36.8236,9.48988,19.5118,44.6949,0.0,0.0,,0,,,,,,,,97.16,482,0.225283649408163,1058.71,4004.71,3.7826316932871134,99.0522,99.0522,99.0522,99.0522,99.0522,99.0522,1020,0.224567,23.8,22.1,25.4,151,1,1729271175,Hertfordshire,Octopus Energy Services,https://octopus.energy/get-a-heat-pump/,https://emoncms.org/app/view?name=MyHeatpump&readkey=0e9ab50e73d8ae59d9e6dcc70e5dd5f7,1,Daikin Altherma 3,Air Source,9.0,R32,Cylinder with coil,250,0.0,1,1,0,0,Buffer,50.0,40,0.0,Central heat pump water circulation,1,Weather compensation with a little room influence,Daily scheduled heat up of tank,45.0,Weekly,60,Detached,135.0,12486,7.1,1940 to 1982,Some insulation in walls and loft,Octopus Tracker,,0,,3500,60,1,0,Other electricity meter,Heat pump integration,0,1,0,1,,0,92,-2.0,2870,12486,2870,0,1,0,0,octopus.png,0,0,,0,,8.4,1.1,23.0,3.89,0.6,0.0,0,1,1,0,0,0.0,37.12,0.0,-1.57,0.0,0,0.0,0.0
118,False,1292.99,4728.47,3.6570043078446086,7676250,735.435,2550.38,31.083599999999997,29.5267,7.45984,,44.0484,1245.22,4652.83,3.736552577054657,3056530,1457.48,5510.26,33.9844,30.7322,7.183179999999999,,43.3464,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,84.863,3076,1.442579384465071,1296.17,4904.0,3.7834543308362325,98.7446,98.7607,98.7607,98.7607,99.9537,0.0,0,0.0,23.4,23.1,24.2,145,1,1729117552,"Medstead, Hampshire",,,https://emoncms.org/app/view?name=MyHeatpump&readkey=73ef2d579b7243e530044a05f2bfc145,1,Midea,Air Source,16.0,R32,Cylinder with coil,210,0.0,1,1,0,0,None,50.0,36,45.0,Central heat pump water circulation,1,"Pure weather compensation, no room influence",Automatic top up of tank if temperature drops by 6-10C,50.0,Weekly,60,Bungalow,143.0,21906,0.0,1900 to 1939,"Cavity wall, plus some loft insulation",,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,0,M-Thermal MHC-V16,1,153,-2.95,3995,0,0,0,0,0,0,,0,0,,0,,0.0,0.0,23.0,5.91,0.5,0.0,0,0,0,0,0,28.0951,41.84,43.3,-2.02,0.0,0,9.03109,35.5821
117,False,864.113,3599.59,4.165647316959703,7702130,486.529,1966.35,28.8633,26.2688,8.58791,19.5621,52.144,842.845,3512.09,4.166946472957661,3102470,1008.27,4153.39,37.5049,32.8983,8.42706,19.8412,50.6705,621.573,2814.68,4.528317671456128,2785530,838.099,3720.08,36.4984,31.9109,8.19996,19.8761,52.2229,221.272,697.42,3.151867384937995,316940,2506.49,7954.909999999999,46.693,41.8037,9.15291,19.4442,45.2864,0.0,0.0,,0,,,,,,,,9.993,665,0.3108231099708782,862.786,3599.76,4.172251288268471,99.0734,99.0508,99.0734,99.0734,96.5651,99.0734,0,0.0,23.1,22.9,23.0,144,1,1729270709,Neath Port Talbot,Octopus Energy Services,https://octopus.energy,https://emoncms.org/app/view?name=ASHP&readkey=aa9541fb9467d82465c29bd01a574e63,1,Daikin Altherma 3,Air Source,6.0,R32,Cylinder with coil,250,3.0,1,1,0,0,None,50.0,35,0.6,Anti-freeze valves,1,Weather compensation with simple set point control,Daily scheduled heat up of tank,48.0,Weekly,60,Detached,110.0,9047,6.024,2012 or newer,Some insulation in walls and loft,,,0,,0,0,0,21,Other electricity meter,Heat pump integration,0,1,0,1,,0,82,-1.6,2826,0,0,0,1,0,0,octopus.png,0,0,https://youtu.be/drPZCffxk24,1,"temperature sensor offset error, march 16th",5.4,2.0,23.0,5.0,0.6,0.0,1,1,1,0,0,29.1912,42.31,46.6,-1.06,0.0,0,0.0,37.1939
116,False,1083.1,5293.72,4.887563475210046,7179190,599.554,2893.18,28.9341,25.0529,7.690220000000001,20.3175,50.5066,1076.65,5264.24,4.8894626851808844,5268140,782.869,3758.7499999999995,29.9463,26.0454,7.55167,20.2566,50.23669999999999,903.031,4648.7,5.147885288544912,4839510,725.953,3643.8700000000003,28.821700000000003,24.8375,7.36006,20.2016,50.8531,173.618,615.531,3.5453178817864504,428630,1454.11,5266.87,42.0915,38.8695,9.08119,20.6741,46.1223,0.0,0.0,,0,,,,,,,,82.231,752,0.37708989454242053,1107.22,5415.63,4.89119596828092,93.175,92.344,92.344,92.344,99.9537,93.1785,0,0.0,19.6,21.0,22.8,4,1,1718407233,"Gallt-y-foel, Gwynedd",OpenEnergyMonitor (designed),https://openenergymonitor.org,https://emoncms.org/app/view?name=MyHeatpump&readkey=8a81c75ad1d34e8e13c2ced822d315ce,1,Samsung Gen 6,Air Source,5.0,R32,Cylinder with coil,250,3.3,1,1,0,1,None,35.0,30,0.0,Anti-freeze valves,0,Weather compensation with simple set point control,Automatic top up of tank if temperature drops by 6-10C,45.0,Disabled,0,Detached,133.0,7000,5.5,Pre-1900,"Fully insulated walls, floors and loft",Octopus ,Single fixed rate,25,,0,0,0,0,"OpenEnergyMonitor EmonPi v2, EmonTx4 or newer",Sontex heat meter (class 2),0,1,0,1,"Fully open loop UFH + rads: UFH 16mm, 100mm spacing, 11 loop, approx 65m per loop",0,53,-3.0,1500,0,0,1,1,https://betatalk.buzzsprout.com/509671/13940011-look-at-the-best-performing-heat-pump-systems-in-real-time,0,openenergymonitor.png,0,0,,0,,4.8,0.0,23.0,5.43,0.6,0.0,0,0,0,0,0,0.0,29.9,0.0,1.61,0.0,0,0.0,0.0
115,False,536.597,2343.87,4.368026656876576,7664800,306.052,1309.61,28.4362,27.0892,7.6071100000000005,19.8707,48.5362,515.708,2301.49,4.462777385652346,3371010,551.372,2468.86,31.748,29.200899999999997,7.34482,19.8226,47.6687,472.297,2160.64,4.574748516293773,3217560,528.963,2426.22,30.9739,28.4699,7.24351,19.8276,47.6921,43.4105,140.853,3.244675827276811,153450,1014.45,3351.86,47.553,44.1172,8.62116,19.6765,47.6195,0.0,0.0,,0,,,,,,,,10.7,968,0.4546498277841561,541.241,2442.0,4.51185331488191,98.5719,98.5699,98.5699,98.5699,87.9448,87.8522,0,0.0,23.5,21.8,24.4,32,1,1729117096,"Hatfield, Hertfordshire",Libtek,https://www.libtek.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=9113a9c7a69e546a09e8c1d188852848,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,170,4.0,0,1,0,0,None,45.0,35,0.0,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,50.0,Disabled,0,Detached,134.0,0,4.0,1983 to 2011,Some insulation in walls and loft,,,0,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,0,1,,1,0,-2.5,0,0,0,1,0,0,0,libtek.png,0,1,,0,,6.1,3.7,23.0,3.0,0.3,0.0,0,0,0,0,0,24.7845,36.04,39.1,-1.38,0.0,0,9.80617,31.8081
